Date,Country,Population,Confirmed_Cases,New_Cases,Deaths,New_Deaths,Recovered,Active_Cases,Vaccinations,Death_Rate_Percent,Recovery_Rate_Percent
2020-09-12,Japan,126000000,29234,113,297,0,25309,3628,0,1.02,86.57
2020-09-13,Japan,126000000,29367,133,299,2,25422,3646,0,1.02,86.57
2020-09-14,Japan,126000000,29483,116,301,2,25526,3656,0,1.02,86.58
2020-09-15,Japan,126000000,29611,128,301,0,25647,3663,0,1.02,86.61
2020-09-16,Japan,126000000,29736,125,302,1,25756,3678,0,1.02,86.62
2020-09-17,Japan,126000000,29841,105,302,0,25843,3696,0,1.01,86.6
2020-09-18,Japan,126000000,29952,111,303,1,25948,3701,0,1.01,86.63
2020-09-19,Japan,126000000,30115,163,304,1,26099,3712,0,1.01,86.66
2020-09-20,Japan,126000000,30312,197,305,1,26284,3723,0,1.01,86.71
2020-09-21,Japan,126000000,30412,100,306,1,26379,3727,0,1.01,86.74
2020-09-22,Japan,126000000,30540,128,307,1,26485,3748,0,1.01,86.72
2020-09-23,Japan,126000000,30670,130,307,0,26604,3759,0,1,86.74
2020-09-24,Japan,126000000,30774,104,309,2,26702,3763,0,1,86.77
2020-09-25,Japan,126000000,30900,126,309,0,26813,3778,0,1,86.77
2020-09-26,Japan,126000000,31003,103,310,1,26903,3790,0,1,86.78
2020-09-27,Japan,126000000,31131,128,311,1,27017,3803,0,1,86.78
2020-09-28,Japan,126000000,31260,129,311,0,27126,3823,0,0.99,86.78
2020-09-29,Japan,126000000,31425,165,313,2,27277,3835,0,1,86.8
2020-09-30,Japan,126000000,31525,100,314,1,27360,3851,0,1,86.79
2020-10-01,Japan,126000000,31657,132,316,2,27462,3879,0,1,86.75
2020-10-02,Japan,126000000,31826,169,317,1,27622,3887,0,1,86.79
2020-10-03,Japan,126000000,31935,109,317,0,27709,3909,0,0.99,86.77
2020-10-04,Japan,126000000,32022,87,317,0,27785,3920,0,0.99,86.77
2020-10-05,Japan,126000000,32136,114,318,1,27885,3933,0,0.99,86.77
2020-10-06,Japan,126000000,32268,132,319,1,28009,3940,0,0.99,86.8
2020-10-07,Japan,126000000,32383,115,320,1,28114,3949,0,0.99,86.82
2020-10-08,Japan,126000000,32460,77,321,1,28177,3962,0,0.99,86.81
2020-10-09,Japan,126000000,32586,126,322,1,28275,3989,0,0.99,86.77
2020-10-10,Japan,126000000,32734,148,324,2,28395,4015,0,0.99,86.74
2020-10-11,Japan,126000000,32837,103,324,0,28484,4029,0,0.99,86.74
2020-10-12,Japan,126000000,32938,101,325,1,28580,4033,0,0.99,86.77
2020-10-13,Japan,126000000,33096,158,326,1,28714,4056,0,0.99,86.76
2020-10-14,Japan,126000000,33264,168,327,1,28868,4069,0,0.98,86.78
2020-10-15,Japan,126000000,33411,147,328,1,29008,4075,0,0.98,86.82
2020-10-16,Japan,126000000,33514,103,328,0,29088,4098,0,0.98,86.79
2020-10-17,Japan,126000000,33645,131,330,2,29192,4123,0,0.98,86.76
2020-10-18,Japan,126000000,33767,122,331,1,29307,4129,0,0.98,86.79
2020-10-19,Japan,126000000,33888,121,333,2,29416,4139,0,0.98,86.8
2020-10-20,Japan,126000000,33990,102,334,1,29512,4144,0,0.98,86.83
2020-10-21,Japan,126000000,34101,111,335,1,29611,4155,0,0.98,86.83
2020-10-22,Japan,126000000,34219,118,336,1,29720,4163,0,0.98,86.85
2020-10-23,Japan,126000000,34385,166,337,1,29871,4177,0,0.98,86.87
2020-10-24,Japan,126000000,34507,122,338,1,29969,4200,0,0.98,86.85
2020-10-25,Japan,126000000,34634,127,339,1,30088,4207,0,0.98,86.87
2020-10-26,Japan,126000000,34745,111,340,1,30181,4224,0,0.98,86.86
2020-10-27,Japan,126000000,34849,104,341,1,30273,4235,0,0.98,86.87
2020-10-28,Japan,126000000,34964,115,343,2,30366,4255,0,0.98,86.85
2020-10-29,Japan,126000000,35076,112,344,1,30461,4271,0,0.98,86.84
2020-10-30,Japan,126000000,35194,118,346,2,30566,4282,0,0.98,86.85
2020-10-31,Japan,126000000,35305,111,346,0,30657,4302,0,0.98,86.83
2020-11-01,Japan,126000000,35458,153,347,1,30792,4319,0,0.98,86.84
2020-11-02,Japan,126000000,35607,149,350,3,30917,4340,0,0.98,86.83
2020-11-03,Japan,126000000,35725,118,352,2,31023,4350,0,0.99,86.84
2020-11-04,Japan,126000000,35868,143,353,1,31143,4372,0,0.98,86.83
2020-11-05,Japan,126000000,35979,111,354,1,31246,4379,0,0.98,86.85
2020-11-06,Japan,126000000,36095,116,355,1,31352,4388,0,0.98,86.86
2020-11-07,Japan,126000000,36222,127,357,2,31468,4397,0,0.99,86.88
2020-11-08,Japan,126000000,36358,136,359,2,31578,4421,0,0.99,86.85
2020-11-09,Japan,126000000,36498,140,360,1,31712,4426,0,0.99,86.89
2020-11-10,Japan,126000000,36651,153,360,0,31855,4436,0,0.98,86.91
2020-11-11,Japan,126000000,36794,143,362,2,31970,4462,0,0.98,86.89
2020-11-12,Japan,126000000,36935,141,364,2,32091,4480,0,0.99,86.89
2020-11-13,Japan,126000000,37087,152,367,3,32222,4498,0,0.99,86.88
2020-11-14,Japan,126000000,37213,126,369,2,32327,4517,0,0.99,86.87
2020-11-15,Japan,126000000,37342,129,370,1,32427,4545,0,0.99,86.84
2020-11-16,Japan,126000000,37498,156,372,2,32566,4560,0,0.99,86.85
2020-11-17,Japan,126000000,37631,133,374,2,32682,4575,0,0.99,86.85
2020-11-18,Japan,126000000,37761,130,376,2,32785,4600,0,1,86.82
2020-11-19,Japan,126000000,37930,169,378,2,32936,4616,0,1,86.83
2020-11-20,Japan,126000000,38063,133,379,1,33042,4642,0,1,86.81
2020-11-21,Japan,126000000,38180,117,380,1,33154,4646,0,1,86.84
2020-11-22,Japan,126000000,38379,199,381,1,33314,4684,0,0.99,86.8
2020-11-23,Japan,126000000,38600,221,384,3,33525,4691,0,0.99,86.85
2020-11-24,Japan,126000000,38741,141,386,2,33649,4706,0,1,86.86
2020-11-25,Japan,126000000,38916,175,388,2,33807,4721,0,1,86.87
2020-11-26,Japan,126000000,39093,177,390,2,33947,4756,0,1,86.84
2020-11-27,Japan,126000000,39246,153,391,1,34082,4773,0,1,86.84
2020-11-28,Japan,126000000,39397,151,392,1,34221,4784,0,0.99,86.86
2020-11-29,Japan,126000000,39532,135,393,1,34342,4797,0,0.99,86.87
2020-11-30,Japan,126000000,39743,211,394,1,34529,4820,0,0.99,86.88
2020-12-01,Japan,126000000,39861,118,395,1,34622,4844,0,0.99,86.86
2020-12-02,Japan,126000000,40030,169,396,1,34772,4862,0,0.99,86.86
2020-12-03,Japan,126000000,40200,170,398,2,34904,4898,0,0.99,86.83
2020-12-04,Japan,126000000,40370,170,400,2,35065,4905,0,0.99,86.86
2020-12-05,Japan,126000000,40534,164,402,2,35193,4939,0,0.99,86.82
2020-12-06,Japan,126000000,40708,174,404,2,35332,4972,0,0.99,86.79
2020-12-07,Japan,126000000,40866,158,406,2,35478,4982,0,0.99,86.82
2020-12-08,Japan,126000000,41013,147,407,1,35618,4988,0,0.99,86.85
2020-12-09,Japan,126000000,41213,200,411,4,35785,5017,0,1,86.83
2020-12-10,Japan,126000000,41376,163,412,1,35917,5047,0,1,86.81
2020-12-11,Japan,126000000,41563,187,413,1,36091,5059,0,0.99,86.83
2020-12-12,Japan,126000000,41697,134,415,2,36214,5068,0,1,86.85
2020-12-13,Japan,126000000,41893,196,416,1,36389,5088,0,0.99,86.86
2020-12-14,Japan,126000000,42108,215,419,3,36563,5126,0,1,86.83
2020-12-15,Japan,126000000,42326,218,421,2,36766,5139,0,0.99,86.86
2020-12-16,Japan,126000000,42501,175,422,1,36929,5150,0,0.99,86.89
2020-12-17,Japan,126000000,42706,205,424,2,37101,5181,0,0.99,86.88
2020-12-18,Japan,126000000,42863,157,425,1,37239,5199,0,0.99,86.88
2020-12-19,Japan,126000000,43000,137,425,0,37369,5206,0,0.99,86.9
2020-12-20,Japan,126000000,43203,203,426,1,37529,5248,0,0.99,86.87
2020-12-21,Japan,126000000,43426,223,427,1,37715,5284,0,0.98,86.85
2020-12-22,Japan,126000000,43629,203,429,2,37892,5308,0,0.98,86.85
2020-12-23,Japan,126000000,43825,196,432,3,38051,5342,0,0.99,86.82
2020-12-24,Japan,126000000,44025,200,434,2,38240,5351,0,0.99,86.86
2020-12-25,Japan,126000000,44254,229,437,3,38438,5379,0,0.99,86.86
2020-12-26,Japan,126000000,44520,266,439,2,38686,5395,0,0.99,86.9
2020-12-27,Japan,126000000,44742,222,443,4,38881,5418,0,0.99,86.9
2020-12-28,Japan,126000000,44980,238,445,2,39109,5426,0,0.99,86.95
2020-12-29,Japan,126000000,45203,223,448,3,39299,5456,0,0.99,86.94
2020-12-30,Japan,126000000,45421,218,449,1,39500,5472,0,0.99,86.96
2020-12-31,Japan,126000000,45723,302,453,4,39778,5492,0,0.99,87
2021-01-01,Japan,126000000,45940,217,456,3,39985,5499,0,0.99,87.04
2021-01-02,Japan,126000000,46112,172,459,3,40145,5508,190843,1,87.06
2021-01-03,Japan,126000000,46354,242,461,2,40342,5551,381686,0.99,87.03
2021-01-04,Japan,126000000,46552,198,462,1,40527,5563,572530,0.99,87.06
2021-01-05,Japan,126000000,46789,237,466,4,40729,5594,763373,1,87.05
2021-01-06,Japan,126000000,46956,167,468,2,40864,5624,954216,1,87.03
2021-01-07,Japan,126000000,47154,198,470,2,41039,5645,1145060,1,87.03
2021-01-08,Japan,126000000,47362,208,472,2,41232,5658,1335903,1,87.06
2021-01-09,Japan,126000000,47567,205,474,2,41425,5668,1526746,1,87.09
2021-01-10,Japan,126000000,47753,186,477,3,41571,5705,1717590,1,87.05
2021-01-11,Japan,126000000,47975,222,481,4,41756,5738,1908433,1,87.04
2021-01-12,Japan,126000000,48135,160,482,1,41890,5763,2099276,1,87.03
2021-01-13,Japan,126000000,48350,215,483,1,42076,5791,2290120,1,87.02
2021-01-14,Japan,126000000,48555,205,487,4,42239,5829,2480963,1,86.99
2021-01-15,Japan,126000000,48774,219,491,4,42435,5848,2671806,1.01,87
2021-01-16,Japan,126000000,49009,235,495,4,42638,5876,2862650,1.01,87
2021-01-17,Japan,126000000,49239,230,498,3,42846,5895,3053493,1.01,87.02
2021-01-18,Japan,126000000,49517,278,501,3,43072,5944,3244337,1.01,86.98
2021-01-19,Japan,126000000,49733,216,503,2,43264,5966,3435180,1.01,86.99
2021-01-20,Japan,126000000,49964,231,504,1,43470,5990,3626023,1.01,87
2021-01-21,Japan,126000000,50195,231,506,2,43687,6002,3816867,1.01,87.03
2021-01-22,Japan,126000000,50476,281,510,4,43911,6055,4007710,1.01,86.99
2021-01-23,Japan,126000000,50812,336,515,5,44210,6087,4198553,1.01,87.01
2021-01-24,Japan,126000000,51023,211,518,3,44404,6101,4389397,1.02,87.03
2021-01-25,Japan,126000000,51332,309,524,6,44666,6142,4580240,1.02,87.01
2021-01-26,Japan,126000000,51541,209,527,3,44838,6176,4771083,1.02,86.99
2021-01-27,Japan,126000000,51807,266,528,1,45055,6224,4961927,1.02,86.97
2021-01-28,Japan,126000000,52054,247,531,3,45265,6258,5152770,1.02,86.96
2021-01-29,Japan,126000000,52261,207,532,1,45440,6289,5343613,1.02,86.95
2021-01-30,Japan,126000000,52541,280,536,4,45686,6319,5534457,1.02,86.95
2021-01-31,Japan,126000000,52853,312,539,3,45972,6342,5725300,1.02,86.98
2021-02-01,Japan,126000000,53238,385,541,2,46286,6411,5916144,1.02,86.94
2021-02-02,Japan,126000000,53460,222,544,3,46472,6444,6106987,1.02,86.93
2021-02-03,Japan,126000000,53771,311,548,4,46733,6490,6297830,1.02,86.91
2021-02-04,Japan,126000000,54077,306,552,4,47002,6523,6488674,1.02,86.92
2021-02-05,Japan,126000000,54354,277,556,4,47242,6556,6679517,1.02,86.92
2021-02-06,Japan,126000000,54629,275,561,5,47457,6611,6870360,1.03,86.87
2021-02-07,Japan,126000000,54945,316,567,6,47710,6668,7061204,1.03,86.83
2021-02-08,Japan,126000000,55184,239,571,4,47923,6690,7252047,1.03,86.84
2021-02-09,Japan,126000000,55543,359,574,3,48236,6733,7442890,1.03,86.84
2021-02-10,Japan,126000000,55835,292,579,5,48468,6788,7633734,1.04,86.81
2021-02-11,Japan,126000000,56034,199,581,2,48645,6808,7824577,1.04,86.81
2021-02-12,Japan,126000000,56312,278,584,3,48870,6858,8015420,1.04,86.78
2021-02-13,Japan,126000000,56581,269,586,2,49106,6889,8206264,1.04,86.79
2021-02-14,Japan,126000000,56801,220,587,1,49300,6914,8397107,1.03,86.79
2021-02-15,Japan,126000000,57052,251,590,3,49502,6960,8587951,1.03,86.77
2021-02-16,Japan,126000000,57354,302,596,6,49785,6973,8778794,1.04,86.8
2021-02-17,Japan,126000000,57635,281,601,5,50014,7020,8969637,1.04,86.78
2021-02-18,Japan,126000000,57902,267,605,4,50263,7034,9160481,1.04,86.81
2021-02-19,Japan,126000000,58125,223,607,2,50456,7062,9351324,1.04,86.81
2021-02-20,Japan,126000000,58368,243,610,3,50655,7103,9542167,1.05,86.79
2021-02-21,Japan,126000000,58768,400,618,8,51001,7149,9733011,1.05,86.78
2021-02-22,Japan,126000000,58981,213,621,3,51176,7184,9923854,1.05,86.77
2021-02-23,Japan,126000000,59269,288,623,2,51414,7232,10114697,1.05,86.75
2021-02-24,Japan,126000000,59594,325,625,2,51670,7299,10305541,1.05,86.7
2021-02-25,Japan,126000000,59863,269,630,5,51885,7348,10496384,1.05,86.67
2021-02-26,Japan,126000000,60169,306,633,3,52160,7376,10687227,1.05,86.69
2021-02-27,Japan,126000000,60477,308,637,4,52450,7390,10878071,1.05,86.73
2021-02-28,Japan,126000000,60740,263,639,2,52688,7413,11068914,1.05,86.74
2021-03-01,Japan,126000000,60969,229,642,3,52889,7438,11259757,1.05,86.75
2021-03-02,Japan,126000000,61306,337,648,6,53166,7492,11450601,1.06,86.72
2021-03-03,Japan,126000000,61670,364,652,4,53459,7559,11641444,1.06,86.69
2021-03-04,Japan,126000000,62058,388,658,6,53811,7589,11832288,1.06,86.71
2021-03-05,Japan,126000000,62312,254,660,2,54039,7613,12023131,1.06,86.72
2021-03-06,Japan,126000000,62624,312,663,3,54316,7645,12213974,1.06,86.73
2021-03-07,Japan,126000000,62900,276,667,4,54576,7657,12404818,1.06,86.77
2021-03-08,Japan,126000000,63098,198,669,2,54741,7688,12595661,1.06,86.76
2021-03-09,Japan,126000000,63340,242,672,3,54970,7698,12786504,1.06,86.79
2021-03-10,Japan,126000000,63633,293,677,5,55203,7753,12977348,1.06,86.75
2021-03-11,Japan,126000000,63869,236,680,3,55423,7766,13168191,1.06,86.78
2021-03-12,Japan,126000000,64155,286,681,1,55651,7823,13359034,1.06,86.74
2021-03-13,Japan,126000000,64492,337,686,5,55921,7885,13549878,1.06,86.71
2021-03-14,Japan,126000000,64799,307,691,5,56207,7901,13740721,1.07,86.74
2021-03-15,Japan,126000000,65057,258,692,1,56417,7948,13931564,1.06,86.72
2021-03-16,Japan,126000000,65370,313,697,5,56716,7957,14122408,1.07,86.76
2021-03-17,Japan,126000000,65698,328,703,6,57002,7993,14313251,1.07,86.76
2021-03-18,Japan,126000000,66018,320,708,5,57270,8040,14504095,1.07,86.75
2021-03-19,Japan,126000000,66224,206,711,3,57434,8079,14694938,1.07,86.73
2021-03-20,Japan,126000000,66572,348,713,2,57737,8122,14885781,1.07,86.73
2021-03-21,Japan,126000000,66855,283,715,2,58003,8137,15076625,1.07,86.76
2021-03-22,Japan,126000000,67158,303,717,2,58255,8186,15267468,1.07,86.74
2021-03-23,Japan,126000000,67473,315,721,4,58534,8218,15458311,1.07,86.75
2021-03-24,Japan,126000000,67723,250,723,2,58750,8250,15649155,1.07,86.75
2021-03-25,Japan,126000000,68044,321,725,2,59040,8279,15839998,1.07,86.77
2021-03-26,Japan,126000000,68419,375,727,2,59397,8295,16030841,1.06,86.81
2021-03-27,Japan,126000000,68727,308,728,1,59655,8344,16221685,1.06,86.8
2021-03-28,Japan,126000000,68994,267,729,1,59866,8399,16412528,1.06,86.77
2021-03-29,Japan,126000000,69280,286,733,4,60135,8412,16603371,1.06,86.8
2021-03-30,Japan,126000000,69691,411,737,4,60456,8498,16794215,1.06,86.75
2021-03-31,Japan,126000000,70034,343,739,2,60778,8517,16985058,1.06,86.78
2021-04-01,Japan,126000000,70339,305,745,6,61035,8559,17175902,1.06,86.77
2021-04-02,Japan,126000000,70574,235,749,4,61233,8592,17366745,1.06,86.76
2021-04-03,Japan,126000000,70807,233,753,4,61425,8629,17557588,1.06,86.75
2021-04-04,Japan,126000000,71054,247,755,2,61662,8637,17748432,1.06,86.78
2021-04-05,Japan,126000000,71293,239,760,5,61864,8669,17939275,1.07,86.77
2021-04-06,Japan,126000000,71492,199,762,2,62048,8682,18130118,1.07,86.79
2021-04-07,Japan,126000000,71719,227,764,2,62253,8702,18320962,1.07,86.8
2021-04-08,Japan,126000000,71958,239,765,1,62455,8738,18511805,1.06,86.79
2021-04-09,Japan,126000000,72177,219,768,3,62637,8772,18702648,1.06,86.78
2021-04-10,Japan,126000000,72416,239,771,3,62845,8800,18893492,1.06,86.78
2021-04-11,Japan,126000000,72655,239,773,2,63033,8849,19084335,1.06,86.76
2021-04-12,Japan,126000000,72887,232,776,3,63242,8869,19275178,1.06,86.77
2021-04-13,Japan,126000000,73177,290,782,6,63472,8923,19466022,1.07,86.74
2021-04-14,Japan,126000000,73398,221,785,3,63673,8940,19656865,1.07,86.75
2021-04-15,Japan,126000000,73647,249,787,2,63889,8971,19847708,1.07,86.75
2021-04-16,Japan,126000000,73976,329,789,2,64176,9011,20038552,1.07,86.75
2021-04-17,Japan,126000000,74131,155,790,1,64306,9035,20229395,1.07,86.75
2021-04-18,Japan,126000000,74358,227,792,2,64513,9053,20420239,1.07,86.76
2021-04-19,Japan,126000000,74647,289,795,3,64772,9080,20611082,1.07,86.77
2021-04-20,Japan,126000000,74858,211,798,3,64952,9108,20801925,1.07,86.77
2021-04-21,Japan,126000000,75084,226,802,4,65157,9125,20992769,1.07,86.78
2021-04-22,Japan,126000000,75444,360,807,5,65494,9143,21183612,1.07,86.81
2021-04-23,Japan,126000000,75711,267,808,1,65729,9174,21374455,1.07,86.82
2021-04-24,Japan,126000000,76039,328,811,3,66016,9212,21565299,1.07,86.82
2021-04-25,Japan,126000000,76368,329,816,5,66312,9240,21756142,1.07,86.83
2021-04-26,Japan,126000000,76697,329,818,2,66579,9300,21946985,1.07,86.81
2021-04-27,Japan,126000000,76903,206,821,3,66744,9338,22137829,1.07,86.79
2021-04-28,Japan,126000000,77254,351,824,3,67053,9377,22328672,1.07,86.8
2021-04-29,Japan,126000000,77440,186,826,2,67199,9415,22519515,1.07,86.78
2021-04-30,Japan,126000000,77694,254,827,1,67401,9466,22710359,1.06,86.75
2021-05-01,Japan,126000000,78000,306,830,3,67641,9529,22901202,1.06,86.72
2021-05-02,Japan,126000000,78262,262,834,4,67885,9543,23092046,1.07,86.74
2021-05-03,Japan,126000000,78499,237,836,2,68074,9589,23282889,1.06,86.72
2021-05-04,Japan,126000000,78707,208,839,3,68272,9596,23473732,1.07,86.74
2021-05-05,Japan,126000000,79000,293,841,2,68506,9653,23664576,1.06,86.72
2021-05-06,Japan,126000000,79241,241,845,4,68710,9686,23855419,1.07,86.71
2021-05-07,Japan,126000000,79543,302,848,3,68976,9719,24046262,1.07,86.72
2021-05-08,Japan,126000000,79740,197,850,2,69157,9733,24237106,1.07,86.73
2021-05-09,Japan,126000000,80000,260,851,1,69396,9753,24427949,1.06,86.75
2021-05-10,Japan,126000000,80171,171,853,2,69535,9783,24618792,1.06,86.73
2021-05-11,Japan,126000000,80384,213,856,3,69722,9806,24809636,1.06,86.74
2021-05-12,Japan,126000000,80591,207,858,2,69909,9824,25000479,1.06,86.75
2021-05-13,Japan,126000000,80920,329,863,5,70166,9891,25191322,1.07,86.71
2021-05-14,Japan,126000000,81100,180,864,1,70308,9928,25382166,1.07,86.69
2021-05-15,Japan,126000000,81435,335,866,2,70589,9980,25573009,1.06,86.68
2021-05-16,Japan,126000000,81713,278,869,3,70846,9998,25763853,1.06,86.7
2021-05-17,Japan,126000000,81957,244,873,4,71072,10012,25954696,1.07,86.72
2021-05-18,Japan,126000000,82139,182,876,3,71223,10040,26145539,1.07,86.71
2021-05-19,Japan,126000000,82396,257,880,4,71426,10090,26336383,1.07,86.69
2021-05-20,Japan,126000000,82660,264,881,1,71664,10115,26527226,1.07,86.7
2021-05-21,Japan,126000000,82897,237,883,2,71877,10137,26718069,1.07,86.71
2021-05-22,Japan,126000000,83184,287,887,4,72135,10162,26908913,1.07,86.72
2021-05-23,Japan,126000000,83406,222,888,1,72344,10174,27099756,1.06,86.74
2021-05-24,Japan,126000000,83654,248,890,2,72568,10196,27290599,1.06,86.75
2021-05-25,Japan,126000000,83865,211,894,4,72745,10226,27481443,1.07,86.74
2021-05-26,Japan,126000000,84122,257,898,4,72948,10276,27672286,1.07,86.72
2021-05-27,Japan,126000000,84405,283,901,3,73203,10301,27863129,1.07,86.73
2021-05-28,Japan,126000000,84678,273,906,5,73452,10320,28053973,1.07,86.74
2021-05-29,Japan,126000000,84897,219,909,3,73633,10355,28244816,1.07,86.73
2021-05-30,Japan,126000000,85140,243,914,5,73824,10402,28435660,1.07,86.71
2021-05-31,Japan,126000000,85311,171,916,2,73985,10410,28626503,1.07,86.72
2021-06-01,Japan,126000000,85494,183,918,2,74157,10419,28817346,1.07,86.74
2021-06-02,Japan,126000000,85759,265,921,3,74378,10460,29008190,1.07,86.73
2021-06-03,Japan,126000000,85966,207,923,2,74555,10488,29199033,1.07,86.73
2021-06-04,Japan,126000000,86149,183,924,1,74708,10517,29389876,1.07,86.72
2021-06-05,Japan,126000000,86327,178,926,2,74859,10542,29580720,1.07,86.72
2021-06-06,Japan,126000000,86515,188,927,1,75018,10570,29771563,1.07,86.71
2021-06-07,Japan,126000000,86657,142,929,2,75134,10594,29962406,1.07,86.7
2021-06-08,Japan,126000000,86852,195,932,3,75307,10613,30153250,1.07,86.71
2021-06-09,Japan,126000000,87023,171,935,3,75468,10620,30344093,1.07,86.72
2021-06-10,Japan,126000000,87253,230,938,3,75652,10663,30534936,1.08,86.7
2021-06-11,Japan,126000000,87387,134,939,1,75757,10691,30725780,1.07,86.69
2021-06-12,Japan,126000000,87585,198,940,1,75942,10703,30916623,1.07,86.71
2021-06-13,Japan,126000000,87780,195,944,4,76103,10733,31107466,1.08,86.7
2021-06-14,Japan,126000000,87952,172,946,2,76258,10748,31298310,1.08,86.7
2021-06-15,Japan,126000000,88111,159,948,2,76409,10754,31489153,1.08,86.72
2021-06-16,Japan,126000000,88317,206,950,2,76583,10784,31679997,1.08,86.71
2021-06-17,Japan,126000000,88518,201,953,3,76773,10792,31870840,1.08,86.73
2021-06-18,Japan,126000000,88758,240,957,4,76974,10827,32061683,1.08,86.72
2021-06-19,Japan,126000000,88988,230,961,4,77185,10842,32252527,1.08,86.74
2021-06-20,Japan,126000000,89289,301,966,5,77464,10859,32443370,1.08,86.76
2021-06-21,Japan,126000000,89578,289,969,3,77731,10878,32634213,1.08,86.77
2021-06-22,Japan,126000000,89758,180,972,3,77877,10909,32825057,1.08,86.76
2021-06-23,Japan,126000000,89982,224,973,1,78074,10935,33015900,1.08,86.77
2021-06-24,Japan,126000000,90181,199,976,3,78259,10946,33206743,1.08,86.78
2021-06-25,Japan,126000000,90431,250,981,5,78488,10962,33397587,1.08,86.79
2021-06-26,Japan,126000000,90616,185,983,2,78640,10993,33588430,1.08,86.78
2021-06-27,Japan,126000000,90825,209,986,3,78808,11031,33779273,1.09,86.77
2021-06-28,Japan,126000000,91026,201,989,3,78996,11041,33970117,1.09,86.78
2021-06-29,Japan,126000000,91216,190,990,1,79157,11069,34160960,1.09,86.78
2021-06-30,Japan,126000000,91383,167,991,1,79304,11088,34351804,1.08,86.78
2021-07-01,Japan,126000000,91532,149,992,1,79421,11119,34542647,1.08,86.77
2021-07-02,Japan,126000000,91765,233,996,4,79623,11146,34733490,1.09,86.77
2021-07-03,Japan,126000000,91993,228,1000,4,79838,11155,34924334,1.09,86.79
2021-07-04,Japan,126000000,92127,134,1000,0,79959,11168,35115177,1.09,86.79
2021-07-05,Japan,126000000,92396,269,1004,4,80214,11178,35306020,1.09,86.82
2021-07-06,Japan,126000000,92559,163,1007,3,80364,11188,35496864,1.09,86.82
2021-07-07,Japan,126000000,92735,176,1008,1,80525,11202,35687707,1.09,86.83
